timestamp_utc	host	arch	backend	mode	execution_model	event_name	perf_scope	assignment_label	instance_count	selected_cpu_count	cores	numas	numa_binding_applied	working_set_mb_per_instance	total_working_set_mb	recordcount_per_instance	total_recordcount	operationcount_per_instance	total_operationcount	threads_per_instance	java_active_processor_count_per_instance	load_threads	fieldcount	fieldlength	approx_value_bytes_per_record	primary_operation	benchmark_name	benchmark_class	benchmark_time_s	benchmark_rate	benchmark_rate_unit	benchmark_verification	latency_operations	latency_average_us	latency_min_us	latency_max_us	latency_p50_us	latency_p95_us	latency_p99_us	latency_p99_9_us	latency_p99_99_us	summed_stall_cycles	summed_cycles	summed_instructions	summed_task_clock_ms	summed_instance_throughput_ops_per_sec	group_wall_clock_ms	aggregate_wall_throughput_ops_per_sec	ServerPerfUserTimeMs	ServerPerfKernelTimeMs	ServerPerfCacheRefs	ServerPerfCacheMisses	ServerPerfLLCHitRatio	df_duration_s	df_total_read_mib_s	df_total_write_mib_s	df_total_mib_s	df_ccm0_read_mib_s	df_ccm0_write_mib_s	df_ccm0_total_mib_s	df_ccm1_read_mib_s	df_ccm1_write_mib_s	df_ccm1_total_mib_s	df_ccm2_read_mib_s	df_ccm2_write_mib_s	df_ccm2_total_mib_s	df_ccm3_read_mib_s	df_ccm3_write_mib_s	df_ccm3_total_mib_s	df_ccm4_read_mib_s	df_ccm4_write_mib_s	df_ccm4_total_mib_s	df_ccm5_read_mib_s	df_ccm5_write_mib_s	df_ccm5_total_mib_s	df_ccm6_read_mib_s	df_ccm6_write_mib_s	df_ccm6_total_mib_s	df_ccm7_read_mib_s	df_ccm7_write_mib_s	df_ccm7_total_mib_s	status	perf_event	workload_file	result_dir
2026-03-14T23:18:15Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	chiplet_x1	12	12	0,7,14,21,28,35,42,49,56,63,70,77	0,0,0,0,0,0,0,0,0,0,0,0	False							1						Q21	DUCKDB_TPCH	SF1		26.952751905295916	queries/s	SUCCESSFUL	12	445198.61200630356	442167.620989494	452814.85497253016	444829.8114875797	449536.1922570737	452159.12242943887	452749.281718221	452808.29764709924	13862595830	22843160439	56053668739	10528.76	26.952751905295916	857.7243100153282	26.952751905295916	8650.0	2200.0	1192351665	191852644		0.8568512420170009	4513.221614518834	192.52590924044185	4705.747523759276	604.4610092233838	28.8971502494945	633.3581594728784	548.4082222385323	22.770208171042874	571.1784304095752	562.9808833620782	23.298321601061712	586.2792049631399	555.3200331905559	21.55962174763174	576.8796549381876	590.0738716267443	23.18841075367581	613.2622823804202	560.3224370009057	26.1239492706041	586.4463862715097	547.7491133138002	24.752592411321302	572.5017057251215	543.9060445628343	21.935655035609816	565.841699598444	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_single_thread_q21_madracks-mnode5_20260314T231814Z_2017190/runs/duckdb_tpch/chiplet_x1
2026-03-14T23:18:16Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	chiplet_x2	24	24	0,1,7,8,14,15,21,22,28,29,35,36,42,43,49,50,56,57,63,64,70,71,77,78	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False							1						Q21	DUCKDB_TPCH	SF1		53.03189199871594	queries/s	SUCCESSFUL	24	452545.813457012	445864.07800670713	459229.61697215214	452184.1864916496	457144.4627013989	458770.07329894695	459183.6626048316	459225.0215354201	29306547549	47338516166	112227514470	21650.48	53.03189199871594	920.7536850008182	53.03189199871594	16970.0	5510.0	2392257558	388377302		0.9198960060020909	7353.597149112333	1227.266929534617	8580.86407864695	926.4813015969027	155.43218405078608	1081.9134856476887	945.1397018180228	150.119932754862	1095.2596345728848	922.040525179155	166.26947128874272	1088.3099964678977	941.8232603614946	140.4537904462663	1082.2770508077608	915.643549908518	164.65822640377294	1080.301776312291	921.4851419922978	149.52523715677336	1071.0103791490712	886.0220627335007	139.37241714964148	1025.3944798831421	894.9616055224412	161.43567028377223	1056.3972758062134	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_single_thread_q21_madracks-mnode5_20260314T231814Z_2017190/runs/duckdb_tpch/chiplet_x2
2026-03-14T23:18:17Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	chiplet_x3	36	36	0,1,2,7,8,9,14,15,16,21,22,23,28,29,30,35,36,37,42,43,44,49,50,51,56,57,58,63,64,65,70,71,72,77,78,79	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False							1						Q21	DUCKDB_TPCH	SF1		78.03326201861675	queries/s	SUCCESSFUL	36	461337.3655803217	453875.47998689115	468366.89597694203	461698.81100649945	466810.15598005615	468299.7701718705	468360.1833964349	468366.2247188913	46803507841	73967911970	168651219085	33620.219999999994	78.03326201861675	983.9658089913428	78.03326201861675	25370.0	9750.0	3590616272	588604603		0.9832338590058498	9927.98965788872	2508.479270052287	12436.468927941007	1224.0799823376144	318.28570275395117	1542.3656850915656	1273.1939926201271	329.17059293556696	1602.364585555694	1205.869884106911	310.3654969153777	1516.2353810222887	1198.800522003506	310.3717665843123	1509.1722885878185	1211.7812507732826	310.6966720021704	1522.477922775453	1260.746092595896	309.3030673726492	1570.0491599685452	1223.6871658522864	307.03586817959797	1530.7230340318843	1329.8307675990973	313.2501033086614	1643.0808709077587	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_single_thread_q21_madracks-mnode5_20260314T231814Z_2017190/runs/duckdb_tpch/chiplet_x3
2026-03-14T23:18:18Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	chiplet_x4	48	48	0,1,2,3,7,8,9,10,14,15,16,17,21,22,23,24,28,29,30,31,35,36,37,38,42,43,44,45,49,50,51,52,56,57,58,59,63,64,65,66,70,71,72,73,77,78,79,80	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False							1						Q21	DUCKDB_TPCH	SF1		100.79819814276001	queries/s	SUCCESSFUL	48	476199.96523038327	468019.2570085637	484035.6530039571	476436.51950056665	482602.8372190194	483415.44897528365	483973.6326010898	484029.4509636704	67464341094	103783774998	225020130364	46926.74999999999	100.79819814276001	1061.7916909977794	100.79819814276001	33760.0	15720.0	4799681814	788629953		1.0610912200063467	12205.312346274	3588.553539992366	15793.865886266367	1546.7756966966208	463.13090150519	2009.9065982018108	1541.8822886681473	449.72410875268764	1991.606397420835	1490.4393959389868	445.18091806822895	1935.6203140072157	1517.4424560159198	448.842309970763	1966.2847659866827	1513.5663665299849	445.61819362858057	1959.1845601585655	1589.4184619145449	443.6759354635143	2033.094397378059	1521.6747162818726	442.1866561247791	1963.8613724066518	1484.1129642279243	450.19451647862235	1934.3074807065466	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_single_thread_q21_madracks-mnode5_20260314T231814Z_2017190/runs/duckdb_tpch/chiplet_x4
2026-03-14T23:18:19Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	chiplet_x5	60	60	0,1,2,3,4,7,8,9,10,11,14,15,16,17,18,21,22,23,24,25,28,29,30,31,32,35,36,37,38,39,42,43,44,45,46,49,50,51,52,53,56,57,58,59,60,63,64,65,66,67,70,71,72,73,74,77,78,79,80,81	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False							1						Q21	DUCKDB_TPCH	SF1		122.53361428995055	queries/s	SUCCESSFUL	60	489660.8323867743	478436.0029734671	498248.42903763056	489435.10648678057	495390.9991454566	497293.4620868182	498152.9323425493	498238.87936812243	90293110432	135876562455	281664739751	61297.55000000001	122.53361428995055	1136.4194560446776	122.53361428995055	42310.0	22650.0	6015447102	996673395		1.135646806040313	14319.789604603038	4558.9001681701375	18878.689772773178	1773.2250683426146	567.208157411357	2340.433225753972	1876.5319492940912	561.4714869004927	2438.0034361945836	1774.0896347164146	566.8278051764158	2340.9174398928303	1800.6700054138742	571.1466867996514	2371.8166922135256	1775.962534911869	570.9436387929244	2346.906173704793	1773.4205114544366	578.9245326010106	2352.345044055447	1769.0707802928575	569.4228210464031	2338.4936013392607	1776.8191201768811	572.955039441882	2349.7741596187634	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_single_thread_q21_madracks-mnode5_20260314T231814Z_2017190/runs/duckdb_tpch/chiplet_x5
2026-03-14T23:18:20Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	chiplet_x6	72	72	0,1,2,3,4,5,7,8,9,10,11,12,14,15,16,17,18,19,21,22,23,24,25,26,28,29,30,31,32,33,35,36,37,38,39,40,42,43,44,45,46,47,49,50,51,52,53,54,56,57,58,59,60,61,63,64,65,66,67,68,70,71,72,73,74,75,77,78,79,80,81,82	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False							1						Q21	DUCKDB_TPCH	SF1		138.65869414158934	queries/s	SUCCESSFUL	72	519274.45808137744	509575.49503073096	536455.1930106245	519048.99449436925	526441.6631864151	533194.4462755928	536129.1183371213	536422.5855432742	118848827722	174190404066	340286052281	78283.93999999997	138.65869414158934	1237.8242429695092	138.65869414158934	51150.0	32080.0	7230145789	1197920429		1.2370677629951388	16044.735496762049	5346.376253392073	21391.111750154123	2035.4955765527868	662.5051644333422	2698.000740986129	2001.3186987500974	674.3306825842132	2675.6493813343104	1991.562736318522	664.3572850681257	2655.920021386648	1982.9901348546057	667.3353612426517	2650.325496097257	2014.139252541289	662.6809084249536	2676.8201609662424	2002.5548519892402	680.244157068935	2682.799009058175	2033.0434495502363	662.9990928724274	2696.0425424226637	1983.630796205272	671.9236016974238	2655.5543979026957	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_single_thread_q21_madracks-mnode5_20260314T231814Z_2017190/runs/duckdb_tpch/chiplet_x6
2026-03-14T23:18:22Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	chiplet_x7	84	84	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False							1						Q21	DUCKDB_TPCH	SF1		151.1298782847055	queries/s	SUCCESSFUL	84	557281.4959956477	520870.07998488843	843807.4159785174	550884.4930154737	588971.641808166	668836.9984057503	826310.3742212439	842057.7118027885	145655554023	210663661029	398635368848	94495.53000000001	151.1298782847055	1330.9533930150792	151.1298782847055	59730.0	39410.0	8466089751	1418483788		1.3301945209968835	17932.365772045017	5962.979323033154	23895.34509507817	2276.6918949923206	717.7500563355946	2994.4419513279154	2262.730240500859	753.6947356833273	3016.4249761841866	2198.310446567732	749.5659211542103	2947.876367721942	2285.3530542659987	745.3956730263047	3030.7487272923036	2249.4288164113564	740.4585591879302	2989.8873755992863	2274.0568465856422	757.2083782756132	3031.2652248612553	2196.0976492051864	749.1844842696815	2945.282133474868	2189.6968235159197	749.7215151004916	2939.4183386164113	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_single_thread_q21_madracks-mnode5_20260314T231814Z_2017190/runs/duckdb_tpch/chiplet_x7
