experiment_prefix	workload_numa	core_count	timestamp_utc	host	arch	backend	mode	execution_model	event_name	perf_scope	assignment_label	instance_count	selected_cpu_count	cores	numas	numa_binding_applied	working_set_mb_per_instance	total_working_set_mb	recordcount_per_instance	total_recordcount	operationcount_per_instance	total_operationcount	threads_per_instance	java_active_processor_count_per_instance	load_threads	fieldcount	fieldlength	approx_value_bytes_per_record	primary_operation	benchmark_name	benchmark_class	benchmark_time_s	benchmark_rate	benchmark_rate_unit	benchmark_verification	latency_operations	latency_average_us	latency_min_us	latency_max_us	latency_p50_us	latency_p95_us	latency_p99_us	latency_p99_9_us	latency_p99_99_us	summed_stall_cycles	summed_cycles	summed_instructions	summed_task_clock_ms	summed_instance_throughput_ops_per_sec	group_wall_clock_ms	aggregate_wall_throughput_ops_per_sec	ServerPerfUserTimeMs	ServerPerfKernelTimeMs	ServerPerfCacheRefs	ServerPerfCacheMisses	ServerPerfLLCHitRatio	df_duration_s	df_total_read_mib_s	df_total_write_mib_s	df_total_mib_s	df_ccm0_read_mib_s	df_ccm0_write_mib_s	df_ccm0_total_mib_s	status	perf_event	workload_file	result_dir
chiplet_duckdb_tpch_sf1_q10	0	1	2026-03-17T01:50:55Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x1	1	1	0	0	True							1						Q10	DUCKDB_TPCH	SF1		3.1434937039310977	queries/s	SUCCESSFUL	1	318095.5570023798	318095.5570023798	318095.5570023798	318095.5570023798	318095.5570023798	318095.5570023798	318095.5570023798	318095.5570023798	1883979737	2560385378	4038609003	1402.43	3.1434937039310977	724.9990759992215	3.1434937039310977	1140.0	320.0	78042238	16360610		0.7244990879989928	585.245873103085	27.10301327317171	612.3488863762568	585.245873103085	27.10301327317171	612.3488863762568	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q10_smt14_numa0_x1_madracks-mnode5_20260317T015055Z_171911/runs/duckdb_tpch/smt14_x1
chiplet_duckdb_tpch_sf1_q10	0	7	2026-03-17T01:56:38Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x7	7	7	0,1,2,3,4,5,6	0,0,0,0,0,0,0	True							1						Q10	DUCKDB_TPCH	SF1		21.61878874297238	queries/s	SUCCESSFUL	7	323879.32642866095	317387.75699705	334215.91200021794	322520.58800077066	332790.8721010317	333930.9040203807	334187.4112022342	334213.06192041957	10683274192	15308267156	27716146262	7888.67	21.61878874297238	760.568883997621	21.61878874297238	5600.0	2610.0	548641856	111302128		0.7600869070010958	3331.898880926387	1343.1522976943816	4675.051178620768	3331.898880926387	1343.1522976943816	4675.051178620768	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q10_smt14_numa0_x7_madracks-mnode5_20260317T015637Z_177632/runs/duckdb_tpch/smt14_x7
chiplet_duckdb_tpch_sf1_q10	0	14	2026-03-17T02:04:18Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x14	14	14	0,1,2,3,4,5,6,84,85,86,87,88,89,90	0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						Q10	DUCKDB_TPCH	SF1		30.838085570365635	queries/s	SUCCESSFUL	14	456796.9944283894	378950.53399915923	523726.3620001613	463877.7795007627	493367.7584011093	517654.64128035086	523119.18992818036	523665.64479296317	29721781151	39923587584	58343237856	19327.37	30.838085570365635	1337.5359940000635	30.838085570365635	14760.0	5220.0	1386853459	223646574		1.3370155769989651	4953.978838352103	1792.9654818989204	6746.944320251023	4953.978838352103	1792.9654818989204	6746.944320251023	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q10_smt14_numa0_x14_madracks-mnode5_20260317T020417Z_196528/runs/duckdb_tpch/smt14_x14
chiplet_duckdb_tpch_sf1_q10	1	1	2026-03-17T01:53:25Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x1	1	1	0	1	True							1						Q10	DUCKDB_TPCH	SF1		2.8491099057466376	queries/s	SUCCESSFUL	1	350940.1520022948	350940.1520022948	350940.1520022948	350940.1520022948	350940.1520022948	350940.1520022948	350940.1520022948	350940.1520022948	1719682106	2395508741	4050013477	1268.14	2.8491099057466376	779.6374229983485	2.8491099057466376	1070.0	240.0	78295558	16263544		0.7791200860010576	532.3529892126517	26.598374254582648	558.9513634672343	532.3529892126517	26.598374254582648	558.9513634672343	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q10_smt14_numa1_x1_madracks-mnode5_20260317T015324Z_173954/runs/duckdb_tpch/smt14_x1
chiplet_duckdb_tpch_sf1_q10	1	7	2026-03-17T01:59:50Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x7	7	7	0,1,2,3,4,5,6	1,1,1,1,1,1,1	True							1						Q10	DUCKDB_TPCH	SF1		18.825047672533643	queries/s	SUCCESSFUL	7	371995.151712846	363671.33899693727	388668.9609971654	368663.99200152955	385513.92309782386	388037.9534172971	388605.8602391786	388662.6509213667	10112401642	14724772624	27701735407	7335.799999999999	18.825047672533643	837.2725070003071	18.825047672533643	5110.0	2520.0	552432888	110518405		0.8367534299977706	2999.7473194095733	1258.4334851893652	4258.180804598938	2999.7473194095733	1258.4334851893652	4258.180804598938	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q10_smt14_numa1_x7_madracks-mnode5_20260317T015949Z_186017/runs/duckdb_tpch/smt14_x7
chiplet_duckdb_tpch_sf1_q21	0	1	2026-03-17T04:35:37Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x1	1	1	0	0	True							1						Q21	DUCKDB_TPCH	SF1		2.1975066259260956	queries/s	SUCCESSFUL	1	455009.94000030914	455009.94000030914	455009.94000030914	455009.94000030914	455009.94000030914	455009.94000030914	455009.94000030914	455009.94000030914	1877348639	2661067563	4829957882	1399.75	2.1975066259260956	862.501223997242	2.1975066259260956	1250.0	190.0	107005345	18203628		0.8619971070002066	520.9525614219614	19.45328658488001	540.4058480068414	520.9525614219614	19.45328658488001	540.4058480068414	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x1_madracks-mnode5_20260317T043536Z_342432/runs/duckdb_tpch/smt14_x1
chiplet_duckdb_tpch_sf1_q21	0	2	2026-03-17T04:46:25Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x2	2	2	0,1	0,0	True							1						Q21	DUCKDB_TPCH	SF1		4.4523383075141805	queries/s	SUCCESSFUL	2	449192.7279996162	445465.0309999124	452920.42499931995	449192.7279996162	452547.6552993496	452845.8710593259	452912.96960532054	452919.67945992	3277603852	4852943057	9699808945	2457.39	4.4523383075141805	864.0677229996072	4.4523383075141805	2080.0	460.0	214868937	35872854		0.8635377370010247	963.1635685863713	156.94297802514038	1120.1065466115117	963.1635685863713	156.94297802514038	1120.1065466115117	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x2_madracks-mnode5_20260317T044624Z_348460/runs/duckdb_tpch/smt14_x2
chiplet_duckdb_tpch_sf1_q21	0	3	2026-03-17T04:57:34Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x3	3	3	0,1,2	0,0,0	True							1						Q21	DUCKDB_TPCH	SF1		6.675429789790224	queries/s	SUCCESSFUL	3	449387.8826663907	445679.41399873234	451428.4159995441	451055.81800089567	451391.15619967924	451420.9640395711	451427.6708035468	451428.34147994436	4865360417	7204634287	14403282818	3641.55	6.675429789790224	857.7366930003336	6.675429789790224	2980.0	800.0	321579684	53186298		0.857191574999888	1297.9767633552574	359.3171831039231	1657.2939464591805	1297.9767633552574	359.3171831039231	1657.2939464591805	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x3_madracks-mnode5_20260317T045733Z_355759/runs/duckdb_tpch/smt14_x3
chiplet_duckdb_tpch_sf1_q21	0	4	2026-03-17T05:09:02Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x4	4	4	0,1,2,3	0,0,0,0	True							1						Q21	DUCKDB_TPCH	SF1		8.816964418508295	queries/s	SUCCESSFUL	4	453638.6042509548	451610.93800197705	455253.43299959786	453845.0230011222	455223.84279956896	455247.5149595921	455252.8411955973	455253.3738191978	6114051910	9198171651	19052280545	4587.219999999999	8.816964418508295	867.291958998976	8.816964418508295	3780.0	990.0	427381597	70553929		0.8667557029984891	1722.5656952375673	550.8493819077312	2273.4150771452987	1722.5656952375673	550.8493819077312	2273.4150771452987	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x4_madracks-mnode5_20260317T050901Z_368573/runs/duckdb_tpch/smt14_x4
chiplet_duckdb_tpch_sf1_q21	0	5	2026-03-17T05:20:47Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x5	5	5	0,1,2,3,4	0,0,0,0,0	True							1						Q21	DUCKDB_TPCH	SF1		10.933961079063579	queries/s	SUCCESSFUL	5	457263.50940021797	455441.1160024756	460299.57800055854	455952.30299659306	460016.54760038946	460242.9719205247	460293.91739255516	460299.0119397582	7446724680	11313907615	23847663973	5593.1900000000005	10.933961079063579	881.0927529993933	10.933961079063579	4390.0	1420.0	534945733	88008063		0.8805675660005363	2161.925281447199	740.5274016425635	2902.452683089762	2161.925281447199	740.5274016425635	2902.452683089762	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x5_madracks-mnode5_20260317T052046Z_381293/runs/duckdb_tpch/smt14_x5
chiplet_duckdb_tpch_sf1_q21	0	6	2026-03-17T05:32:51Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x6	6	6	0,1,2,3,4,5	0,0,0,0,0,0	True							1						Q21	DUCKDB_TPCH	SF1		12.981816681185439	queries/s	SUCCESSFUL	6	462141.35016695457	460322.80800136505	464180.8779997518	461834.4504997367	464090.3157496723	464162.7655497359	464179.06675475027	464180.69687525166	8998928857	13652327247	28700467852	6716.73	12.981816681185439	885.5623260024004	12.981816681185439	5200.0	1730.0	643491870	106356268		0.8850143899981049	2640.551099084217	945.3278190723235	3585.8789181565407	2640.551099084217	945.3278190723235	3585.8789181565407	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x6_madracks-mnode5_20260317T053250Z_393519/runs/duckdb_tpch/smt14_x6
chiplet_duckdb_tpch_sf1_q21	0	7	2026-03-17T05:45:24Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x7	7	7	0,1,2,3,4,5,6	0,0,0,0,0,0,0	True							1						Q21	DUCKDB_TPCH	SF1		15.086182485468472	queries/s	SUCCESSFUL	7	463990.0144273789	460413.89299716684	468573.4730010154	462248.3539969835	468464.36060077394	468551.6505209671	468571.29075301054	468573.2547762149	10656895968	16069387208	33420382208	7921.81	15.086182485468472	891.3902630010853	15.086182485468472	6140.0	2110.0	748348452	123708762		0.8908773270013626	3082.3234846220234	1136.8789747489986	4219.202459371022	3082.3234846220234	1136.8789747489986	4219.202459371022	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x7_madracks-mnode5_20260317T054523Z_407134/runs/duckdb_tpch/smt14_x7
chiplet_duckdb_tpch_sf1_q21	0	8	2026-03-17T05:58:43Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x8	8	8	0,1,2,3,4,5,6,84	0,0,0,0,0,0,0,0	True							1						Q21	DUCKDB_TPCH	SF1		15.478353794968742	queries/s	SUCCESSFUL	8	529048.4453744284	474107.8170009132	685817.9320006457	479604.06899801455	682559.0848000501	685166.1625605265	685752.7550566337	685811.4143062445	15949806125	22292912162	38448910339	11210.48	15.478353794968742	1310.152461999678	15.478353794968742	8320.0	3190.0	923081814	147208801		1.309624874000292	2679.8140575483258	847.4185991018152	3527.232656650141	2679.8140575483258	847.4185991018152	3527.232656650141	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x8_madracks-mnode5_20260317T055841Z_422301/runs/duckdb_tpch/smt14_x8
chiplet_duckdb_tpch_sf1_q21	0	9	2026-03-17T06:15:03Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x9	9	9	0,1,2,3,4,5,6,84,85	0,0,0,0,0,0,0,0,0	True							1						Q21	DUCKDB_TPCH	SF1		16.186304366211186	queries/s	SUCCESSFUL	9	572449.3219992534	480192.27699842304	690846.2579958723	490778.4509996418	689572.7663984871	690591.5596763953	690820.7881639246	690843.7110126775	18675404768	25854624384	43094899702	12789.67	16.186304366211186	1315.3314120063442	16.186304366211186	10170.0	2990.0	1081923516	168420358		1.3148013739992166	3043.973461427443	1005.6918560692616	4049.6653174967046	3043.973461427443	1005.6918560692616	4049.6653174967046	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x9_madracks-mnode5_20260317T061502Z_439840/runs/duckdb_tpch/smt14_x9
chiplet_duckdb_tpch_sf1_q21	0	10	2026-03-17T06:31:54Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x10	10	10	0,1,2,3,4,5,6,84,85,86	0,0,0,0,0,0,0,0,0,0	True							1						Q21	DUCKDB_TPCH	SF1		17.533416028448414	queries/s	SUCCESSFUL	10	584708.6337991641	474441.62300234893	696590.0049981428	583795.6424984441	694187.1647471999	696109.4369479542	696541.948193124	696585.199317641	22272783679	30797942541	50423271321	15088.49	17.533416028448414	1506.647525995504	17.533416028448414	12720.0	2780.0	1223589363	188988389		1.5061058670034981	3019.233128711625	965.4442294648743	3984.677358176499	3019.233128711625	965.4442294648743	3984.677358176499	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x10_madracks-mnode5_20260317T063153Z_458958/runs/duckdb_tpch/smt14_x10
chiplet_duckdb_tpch_sf1_q21	0	11	2026-03-17T06:49:11Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x11	11	11	0,1,2,3,4,5,6,84,85,86,87	0,0,0,0,0,0,0,0,0,0,0	True							1						Q21	DUCKDB_TPCH	SF1		17.730885725706052	queries/s	SUCCESSFUL	11	634519.7411825542	484840.739001811	696364.7090015002	686136.152005929	694579.2695005366	696007.6211013074	696329.0002114809	696361.1381224982	25745099181	34688583457	52761738317	16973.34	17.730885725706052	1345.3047429939033	17.730885725706052	13340.0	4100.0	1431595912	214120421		1.3447730140032945	3883.820269344228	1283.1991833058555	5167.019452650084	3883.820269344228	1283.1991833058555	5167.019452650084	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x11_madracks-mnode5_20260317T064909Z_479533/runs/duckdb_tpch/smt14_x11
chiplet_duckdb_tpch_sf1_q21	0	12	2026-03-17T07:07:07Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x12	12	12	0,1,2,3,4,5,6,84,85,86,87,88	0,0,0,0,0,0,0,0,0,0,0,0	True							1						Q21	DUCKDB_TPCH	SF1		18.44535432549523	queries/s	SUCCESSFUL	12	660376.3225830336	495239.4700012519	698216.765995312	691672.7850002644	697249.408396965	698023.2944756426	698197.4188433451	698214.8312801153	28642924307	38383265451	57265861608	18610.82	18.44535432549523	1350.8801420030068	18.44535432549523	15520.0	3670.0	1578731723	229938613		1.3503391349950107	4295.586030561219	1429.0150209070941	5724.601051468313	4295.586030561219	1429.0150209070941	5724.601051468313	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x12_madracks-mnode5_20260317T070706Z_501681/runs/duckdb_tpch/smt14_x12
chiplet_duckdb_tpch_sf1_q21	0	13	2026-03-17T07:25:44Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x13	13	13	0,1,2,3,4,5,6,84,85,86,87,88,89	0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						Q21	DUCKDB_TPCH	SF1		19.075686720454303	queries/s	SUCCESSFUL	13	687090.5011528521	501185.2329989779	717133.6829997017	699641.8019989505	714274.161598587	716561.7787194788	717076.4925716794	717127.9639568995	32008462107	42641159957	62197703710	20554.18	19.075686720454303	1372.8535330010345	19.075686720454303	16980.0	4210.0	1752211785	251075148		1.3723209360032342	4763.918163945911	1573.2810840241605	6337.199247970071	4763.918163945911	1573.2810840241605	6337.199247970071	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x13_madracks-mnode5_20260317T072542Z_524847/runs/duckdb_tpch/smt14_x13
chiplet_duckdb_tpch_sf1_q21	0	14	2026-03-17T07:45:13Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x14	14	14	0,1,2,3,4,5,6,84,85,86,87,88,89,90	0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						Q21	DUCKDB_TPCH	SF1		19.847265260366697	queries/s	SUCCESSFUL	14	705437.2900009705	686845.4180003027	718288.295000093	705758.7375020375	716789.674499887	717988.5709000519	718258.3225900889	718285.2977590926	34784286740	46264089701	66971525423	21998.85	19.847265260366697	1396.6842220033868	19.847265260366697	18260.0	4460.0	1910071681	266945541		1.3961744439948234	5156.018238393918	1689.7487933391776	6845.767031733096	5156.018238393918	1689.7487933391776	6845.767031733096	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa0_x14_madracks-mnode5_20260317T074512Z_549766/runs/duckdb_tpch/smt14_x14
chiplet_duckdb_tpch_sf1_q21	1	1	2026-03-17T04:40:43Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x1	1	1	0	1	True							1						Q21	DUCKDB_TPCH	SF1		1.9859696408417529	queries/s	SUCCESSFUL	1	503467.090002232	503467.090002232	503467.090002232	503467.090002232	503467.090002232	503467.090002232	503467.090002232	503467.090002232	2357819701	3142302211	4832645116	1685.99	1.9859696408417529	932.5331270010793	1.9859696408417529	1390.0	340.0	106817781	18234707		0.9320134390000021	481.66862415743987	12.974367804421727	494.6429919618616	481.66862415743987	12.974367804421727	494.6429919618616	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa1_x1_madracks-mnode5_20260317T044042Z_345236/runs/duckdb_tpch/smt14_x1
chiplet_duckdb_tpch_sf1_q21	1	2	2026-03-17T04:51:40Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x2	2	2	0,1	1,1	True							1						Q21	DUCKDB_TPCH	SF1		3.8917169425974665	queries/s	SUCCESSFUL	2	513876.82299900916	510619.5939988538	517134.0519991645	513876.82299900916	516808.329099149	517068.9074191614	517127.5375411642	517133.4005533645	4117974810	5685291453	9631616850	2961.15	3.8917169425974665	945.3583200011053	3.8917169425974665	2280.0	760.0	214447700	36083673		0.9448525230000087	871.7021808522015	141.3000952158568	1013.0022760680583	871.7021808522015	141.3000952158568	1013.0022760680583	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa1_x2_madracks-mnode5_20260317T045139Z_351910/runs/duckdb_tpch/smt14_x2
chiplet_duckdb_tpch_sf1_q21	1	3	2026-03-17T05:03:01Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x3	3	3	0,1,2	1,1,1	True							1						Q21	DUCKDB_TPCH	SF1		5.790170226552821	queries/s	SUCCESSFUL	3	518203.61566691037	507093.87399911066	528357.5290013687	519159.4440002518	527437.720501257	528173.5673013463	528339.1328313665	528355.6893843685	7291335715	10137365902	17182431425	5313.32	5.790170226552821	1142.065249998268	5.790170226552821	3650.0	1790.0	322394991	53967223		1.1415639820006618	1118.1326163059164	239.80510332200114	1357.9377196279174	1118.1326163059164	239.80510332200114	1357.9377196279174	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa1_x3_madracks-mnode5_20260317T050259Z_362900/runs/duckdb_tpch/smt14_x3
chiplet_duckdb_tpch_sf1_q21	1	4	2026-03-17T05:14:35Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x4	4	4	0,1,2,3	1,1,1,1	True							1						Q21	DUCKDB_TPCH	SF1		7.794331111978878	queries/s	SUCCESSFUL	4	513169.1632514048	509457.81799964607	518960.9200024279	512128.9575017727	518189.4673025454	518806.6294624514	518945.49094843026	518959.37709702813	7280625394	10398137917	19184808276	5235.13	7.794331111978878	955.2374329978193	7.794331111978878	3740.0	1660.0	429750898	70920352		0.954703226001584	1567.9142811057616	499.90967649519934	2067.823957600961	1567.9142811057616	499.90967649519934	2067.823957600961	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa1_x4_madracks-mnode5_20260317T051434Z_375603/runs/duckdb_tpch/smt14_x4
chiplet_duckdb_tpch_sf1_q21	1	5	2026-03-17T05:26:28Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x5	5	5	0,1,2,3,4	1,1,1,1,1	True							1						Q21	DUCKDB_TPCH	SF1		9.50825696228235	queries/s	SUCCESSFUL	5	525833.982801123	518478.532001609	529160.6020000472	527877.0600016287	528981.0510003008	529124.6918000979	529157.0109800523	529160.2428980477	8518191137	12399267597	23922150578	6110.6	9.50825696228235	971.1861979994865	9.50825696228235	4920.0	1400.0	537211159	88240390		0.9706482510009664	2002.9505636268289	673.0931305425332	2676.043694169362	2002.9505636268289	673.0931305425332	2676.043694169362	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa1_x5_madracks-mnode5_20260317T052627Z_387147/runs/duckdb_tpch/smt14_x5
chiplet_duckdb_tpch_sf1_q21	1	6	2026-03-17T05:38:45Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x6	6	6	0,1,2,3,4,5	1,1,1,1,1,1	True							1						Q21	DUCKDB_TPCH	SF1		11.332475978090027	queries/s	SUCCESSFUL	6	529431.5841662561	523027.2059998242	536845.4809977266	529300.616499313	535274.903498248	536531.3654978309	536814.069447737	536842.3398427276	10053897520	14710377524	28688577953	7187.620000000001	11.332475978090027	990.183027999592	11.332475978090027	5220.0	2290.0	644281565	105672958		0.9896748099999968	2379.2130435217227	843.0778022626786	3222.2908457844014	2379.2130435217227	843.0778022626786	3222.2908457844014	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa1_x6_madracks-mnode5_20260317T053844Z_400116/runs/duckdb_tpch/smt14_x6
chiplet_duckdb_tpch_sf1_q21	1	7	2026-03-17T05:51:33Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x7	7	7	0,1,2,3,4,5,6	1,1,1,1,1,1,1	True							1						Q21	DUCKDB_TPCH	SF1		13.045978442928277	queries/s	SUCCESSFUL	7	536533.0931433294	531582.7030026412	542870.4549995018	535560.7519995829	541818.0844000744	542659.9808796163	542849.4075875133	542868.350258303	14021564136	19506988030	33708986072	9850.739999999998	13.045978442928277	995.3131709989975	13.045978442928277	7220.0	2960.0	753681974	123522217		0.9947770930011757	2765.267411028353	1024.2530820085587	3789.520493036912	2765.267411028353	1024.2530820085587	3789.520493036912	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa1_x7_madracks-mnode5_20260317T055132Z_414424/runs/duckdb_tpch/smt14_x7
chiplet_duckdb_tpch_sf1_q21	1	8	2026-03-17T06:06:26Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x8	8	8	0,1,2,3,4,5,6,84	1,1,1,1,1,1,1,1	True							1						Q21	DUCKDB_TPCH	SF1		13.46289924584906	queries/s	SUCCESSFUL	8	606583.4768755849	544701.3920020254	771746.0790008772	553707.6295004226	770131.8804012771	771423.2392809571	771713.7950288852	771742.850603678	16940884597	23273271577	38368889087	11526.580000000002	13.46289924584906	1424.8669360022177	13.46289924584906	8750.0	3150.0	926404214	147226180		1.4243331590005255	2473.6416499014845	784.7139875731973	3258.3556374746818	2473.6416499014845	784.7139875731973	3258.3556374746818	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa1_x8_madracks-mnode5_20260317T060625Z_430835/runs/duckdb_tpch/smt14_x8
chiplet_duckdb_tpch_sf1_q21	1	9	2026-03-17T06:22:59Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	smt14_x9	9	9	0,1,2,3,4,5,6,84,85	1,1,1,1,1,1,1,1,1	True							1						Q21	DUCKDB_TPCH	SF1		14.219298599341501	queries/s	SUCCESSFUL	9	645879.7347780396	557861.8440049468	775986.833999923	573512.5369974412	773940.0623991969	775577.4796797778	775945.8985679084	775982.7404567215	22297851238	29987768154	45682856881	14914.060000000001	14.219298599341501	1611.9675079971785	14.219298599341501	12190.0	3150.0	1077468339	169616060		1.6114343209992512	2556.5548034585445	779.7525112391332	3336.3073146976776	2556.5548034585445	779.7525112391332	3336.3073146976776	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/chiplet_duckdb_tpch_sf1_q21_smt14_numa1_x9_madracks-mnode5_20260317T062257Z_449097/runs/duckdb_tpch/smt14_x9
