dimm_count	timestamp_utc	host	arch	backend	mode	execution_model	event_name	perf_scope	assignment_label	instance_count	selected_cpu_count	cores	numas	numa_binding_applied	working_set_mb_per_instance	total_working_set_mb	recordcount_per_instance	total_recordcount	operationcount_per_instance	total_operationcount	threads_per_instance	java_active_processor_count_per_instance	load_threads	fieldcount	fieldlength	approx_value_bytes_per_record	primary_operation	benchmark_name	benchmark_class	benchmark_time_s	benchmark_rate	benchmark_rate_unit	benchmark_verification	latency_operations	latency_average_us	latency_min_us	latency_max_us	latency_p50_us	latency_p95_us	latency_p99_us	latency_p99_9_us	latency_p99_99_us	summed_stall_cycles	summed_cycles	summed_instructions	summed_task_clock_ms	summed_instance_throughput_ops_per_sec	group_wall_clock_ms	aggregate_wall_throughput_ops_per_sec	ServerPerfUserTimeMs	ServerPerfKernelTimeMs	ServerPerfCacheRefs	ServerPerfCacheMisses	ServerPerfLLCHitRatio	df_duration_s	df_total_read_mib_s	df_total_write_mib_s	df_total_mib_s	df_ccm0_read_mib_s	df_ccm0_write_mib_s	df_ccm0_total_mib_s	df_ccm1_read_mib_s	df_ccm1_write_mib_s	df_ccm1_total_mib_s	df_ccm2_read_mib_s	df_ccm2_write_mib_s	df_ccm2_total_mib_s	df_ccm3_read_mib_s	df_ccm3_write_mib_s	df_ccm3_total_mib_s	df_ccm4_read_mib_s	df_ccm4_write_mib_s	df_ccm4_total_mib_s	df_ccm5_read_mib_s	df_ccm5_write_mib_s	df_ccm5_total_mib_s	df_ccm6_read_mib_s	df_ccm6_write_mib_s	df_ccm6_total_mib_s	df_ccm7_read_mib_s	df_ccm7_write_mib_s	df_ccm7_total_mib_s	status	perf_event	workload_file	result_dir
1	2026-03-15T05:37:49Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x1	1	1	0	0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		5.660043763956849	queries/s	SUCCESSFUL	22	176641.36872740116	41206.25499945163	432060.8469997751	130667.38700035785	403039.11139949376	426194.73723970255	431474.2360237679	432002.18590217433	5749719785	8988753704	20841413274	4046.27	5.660043763956849	4313.816072000009	5.660043763956849	3530.0	550.0	714935017	96830319		4.312894043000597	629.7328739843323	60.74327504224175	690.476149026574	611.1572742345824	60.58668552319194	671.7439597577743	3.0089245694832627	0.020760670984732933	3.0296852404679955	2.2205426881686843	0.017675581499612427	2.238218269668297	2.2014094726462856	0.01907660837588275	2.2204860810221683	2.7679054914048806	0.02444013550827115	2.7923456269131517	4.077745330531284	0.03741732384705786	4.115162654378342	2.0831712953610477	0.01686892966175982	2.1000402250228074	2.2159009021543743	0.020350269172492132	2.2362511713268662	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x1
1	2026-03-15T05:37:53Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x7	7	7	0,1,2,3,4,5,6	0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		39.910721283893395	queries/s	SUCCESSFUL	154	175359.5432078033	41322.58399931743	510886.5080001124	131077.97200018467	469226.5181504808	505301.90443995706	510790.9810730298	510876.9553074041	45274702328	68132872972	147335164315	30547.4	39.910721283893395	4439.819183000509	39.910721283893395	27620.0	3110.0	4776216130	625783896		4.436545665999802	4919.968284836368	1654.416210038528	6574.3844948748965	4866.077706288376	1653.9131721671083	6519.990878455485	7.863418118644991	0.06514109999104942	7.928559218636041	6.9088843253548164	0.06364154774204743	6.972525873096864	7.331826846373788	0.06218326757329321	7.394010113947082	10.035540187364486	0.1235410935416312	10.159081280906117	7.889825371323517	0.06471462182848922	7.954539993152006	7.242699789078749	0.05893653059380268	7.301636319672552	6.61838390985091	0.06487971014948025	6.68326362000039	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x7
1	2026-03-15T05:37:58Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x14	14	14	0,1,2,3,4,5,6,7,8,9,10,11,12,13	0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		73.38106201030283	queries/s	SUCCESSFUL	308	190754.0154057825	41082.95499918313	631017.1149998496	134413.96400003214	605382.3938500955	620215.35449976	629881.5566909417	630903.5591689587	101665705158	146630934835	290510453976	65626.03	73.38106201030283	4708.442400999957	73.38106201030283	58650.0	7330.0	9070945492	1355589248		4.706302672000675	9283.11627026191	3142.348849677965	12425.465119939874	4608.047515097155	1576.6894058095334	6184.736920906688	11.779935390913177	0.07864287813487805	11.858578269048056	10.249187561939882	0.07284581901114941	10.322033380951032	10.509705064574023	0.0718731580843493	10.581578222658372	4610.608738818418	1565.206015281983	6175.814754100401	11.223210214037511	0.08135335991756101	11.304563573955072	10.465598133746727	0.07589348991512308	10.54149162366185	10.232379981124776	0.07281988138643473	10.305199862511211	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x14
1	2026-03-15T05:38:03Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x21	21	21	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		98.5227844543771	queries/s	SUCCESSFUL	462	213114.67124891336	41642.05500001117	820113.04200023	137727.6059997712	785710.1985001918	814947.963619761	819498.3031100301	820051.56811121	176262278812	243646283336	435351210193	108930.62000000001	98.5227844543771	5237.773122999897	98.5227844543771	96730.0	12850.0	13401529679	2100551457		5.235802474000593	8445.887154123464	2543.909966305069	10989.797120428533	4187.824863175767	1269.5355811507914	5457.3604443265585	15.44934905239613	0.09605589401001972	15.54540494640615	17.379880177064134	0.11712057853381895	17.497000755597952	14.074537412109033	0.08692825262532974	14.161465664734362	4166.1396097818615	1273.7805755444501	5439.920185326311	17.42938859719284	0.11252761466974762	17.54191621186259	14.587416434052216	0.0895744526180815	14.676990886670296	13.002109493020102	0.09160281737023483	13.093712310390337	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x21
1	2026-03-15T05:38:09Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x28	28	28	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		113.57984512397955	queries/s	SUCCESSFUL	616	246503.9908214211	42369.95300016133	1081983.085000502	144945.3690001974	1013922.9312496809	1061359.9276503464	1080821.2030150255	1081866.8968019541	281741749264	372004569358	583642012405	166215.18999999994	113.57984512397955	6090.227036000215	113.57984512397955	146720.0	20400.0	17487819840	2943604766		6.089476936999745	11350.9703865711	2905.807423709076	14256.777810280175	3742.632017821554	933.4205292918034	4676.052547113358	17.150948874213935	0.1276636389626058	17.27861251317654	3755.8028871201413	1010.5565798168624	4766.359466937004	16.20851618606779	0.12415557005808259	16.332671756125873	3764.6004173073775	960.2296428976002	4724.830060204978	17.853018704076163	0.13195350608013703	17.9849722101563	20.211463359425075	0.1379272462718394	20.349390605696914	16.511117198244957	1.0789717414371949	17.59008893968215	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x28
1	2026-03-15T05:38:17Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x35	35	35	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		116.64474621147812	queries/s	SUCCESSFUL	770	300095.3074363638	43435.543000668986	1440251.5659994606	157638.72900015485	1316029.145900438	1418388.6540799267	1435960.848985747	1439822.494298089	446276275440	558575190678	727098936215	249370.32	116.64474621147812	7287.048522000077	116.64474621147812	217670.0	32890.0	21661327148	3789502755		7.2862466530004895	13184.671139445009	2697.273791594377	15881.944931039387	3260.7045910000793	643.3031106335833	3904.0077016336627	17.395456830868227	0.1216557188403337	17.51711254970856	3299.8207495411407	692.6994873568582	3992.520236897999	17.207896934655704	0.11247478736274603	17.32037172201845	3278.825546648353	652.340657070932	3931.166203719285	19.17352096118755	0.13035917486698842	19.303880136054538	3274.5345040894867	707.6925432098819	3982.2270472993687	17.00887343923964	0.8735036420514685	17.882377081291107	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x35
1	2026-03-15T05:38:26Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x42	42	42	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		115.12594679975695	queries/s	SUCCESSFUL	924	364882.3383387448	44814.66100060061	1810531.8950001674	174347.359499734	1617288.3477998308	1782765.8873003928	1808230.1572886202	1810301.7212290124	672383451287	807159079340	873544884459	360030.93999999994	115.12594679975695	8766.12273399951	115.12594679975695	313900.0	47650.0	25865311499	4669784563		8.765340744000241	11590.539532807743	1785.2853548403693	13375.824887648112	2885.73339379118	429.40149308038445	3315.1348868715645	18.972843285428393	0.1155967187698667	19.088440004198258	2876.1451365293565	457.8838463658706	3334.0289828952273	22.15856658026163	0.12852745226517676	22.28709403252681	2881.6933473095364	435.82856201747177	3317.521909327008	19.32839667711971	0.12955104829307693	19.457947725412787	2869.7157314258247	461.1117042155666	3330.8274356413913	16.792117209035972	0.6860739417479325	17.478191150783903	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x42
1	2026-03-15T05:38:36Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x49	49	49	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		112.68653965269426	queries/s	SUCCESSFUL	1078	435066.40319851006	55042.94200000004	2168670.8459992586	212181.52699930215	1992202.2095500322	2118838.92430993	2150512.510186854	2166726.816303825	952335896520	1109718682427	1022063639141	494701.43	112.68653965269426	10501.692283999546	112.68653965269426	433520.0	63030.0	30172607255	5559790292		10.50092393399973	12772.516662783239	1503.8629843354192	14276.379647118658	2549.701121308738	271.71944047160105	2821.420561780339	17.35280248953946	0.12408808586473888	17.476890575404198	2534.0401022678075	318.4568003944478	2852.4969026622553	2544.5697979305974	285.42464377255135	2829.994441703149	2546.7586137688522	286.51954719541754	2833.27816096427	19.27963198734419	0.13781106917668082	19.41744305652087	2539.785626506197	340.87699320200943	2880.6626197082064	21.028966524162716	0.6036601443505575	21.63262666851327	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x49
1	2026-03-15T05:38:49Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x56	56	56	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		107.35068113234085	queries/s	SUCCESSFUL	1232	521997.4333206081	57341.749999977765	2632928.493999316	269363.6025001069	2364116.9448500937	2561788.7297102246	2593971.286855173	2628301.2687727045	1332949538570	1512963162689	1169950828898	674044.63	107.35068113234085	12476.762846999918	107.35068113234085	587300.0	89050.0	34512291384	6454707882		12.47592744800022	13478.784579492818	1219.6205569828626	14698.405136475682	2242.869329526505	184.63759244518255	2427.506921971688	18.12057783652261	0.11535398512191833	18.235931821644527	2269.791799489751	230.52345963910903	2500.3152591288604	2219.0255693170293	188.01664378161556	2407.042213098645	2238.138067162857	197.11501507227118	2435.253082235128	19.550895825418223	0.11845566146812879	19.669351486886352	2253.9743508767247	239.65730941062066	2493.6316602873453	2217.3139894580104	179.4367269874736	2396.750716445484	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x56
1	2026-03-15T05:39:04Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x63	63	63	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		101.32826499451669	queries/s	SUCCESSFUL	1386	622257.4988621966	53464.313999938895	3551383.669999268	323991.8150002268	2771190.344500155	2991855.59484954	3216087.4012502264	3516707.064483837	1811053680471	2012389292579	1312631646421	896075.9999999998	101.32826499451669	14809.190340999521	101.32826499451669	784860.0	113830.0	38820991924	7380655212		14.808412041999873	12000.818893367596	719.7476002512904	12720.566493618886	1978.9622340581875	111.1678315343162	2090.130065592504	19.739186006360175	0.1285997380917736	19.867785744451947	2005.3574920764581	140.63360871497187	2145.99110079143	1992.913937251893	103.63190584174839	2096.5458430936415	1967.8096617555043	115.63316593554751	2083.4428276910517	18.426066078840954	0.115451660641924	18.541517739482877	1999.4602928852216	139.01724837109558	2138.477541256317	2018.1500232551302	109.41978845487714	2127.5698117100073	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x63
1	2026-03-15T05:39:21Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x70	70	70	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		98.24867920034154	queries/s	SUCCESSFUL	1540	715169.9718156026	54120.17300022853	4278181.472000143	371630.6635001274	2819144.2862494113	3832693.161749775	4162836.040293968	4260967.875041461	2336394591738	2559918245130	1459912503944	1139622.4999999998	98.24867920034154	17327.59592399998	98.24867920034154	998160.0	144780.0	43242489529	8313310636		17.32674853499975	12612.049648740476	590.187880123513	13202.237528863989	1781.3469322044866	80.24203117424477	1861.5889633787315	1810.8138278364816	81.03405545616273	1891.8478832926444	1793.0336310832029	86.21654980504772	1879.2501808882505	1828.1417530485735	91.33048736680453	1919.472240415378	1789.1459131369074	83.1505657256377	1872.2964788625452	19.837259672040506	0.12446040503611608	19.961720077076624	1796.4643589693337	85.60908495936482	1882.0734439286985	1793.2659727894513	82.48064523121457	1875.746618020666	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x70
1	2026-03-15T05:39:41Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x77	77	77	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		96.43679705517728	queries/s	SUCCESSFUL	1694	805513.0223960909	54496.06199999835	5432752.065000386	435824.6284996312	3313157.261549939	4831325.880749841	5275638.175303263	5407679.459265577	2923414641758	3169919445064	1610501327552	1410746.7099999997	96.43679705517728	19921.272253000097	96.43679705517728	1232290.0	182090.0	47643473771	9258235317		19.920448073000443	13115.077121315157	513.031057095872	13628.108178411028	1680.2414812574427	45.784085097073884	1726.0255663545165	1653.511605608952	70.04637131783615	1723.5579769267883	1603.4407857735391	59.698791925376085	1663.1395776989152	1671.1405444660031	74.46424596392653	1745.6047904299296	1667.7910566997327	43.37524834571022	1711.1663050454429	1627.534593321432	79.50641471304839	1707.0410080344805	1588.032209690247	60.68934694363554	1648.7215566338828	1623.3848444978064	79.46655278926521	1702.8513972870717	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x77
1	2026-03-15T05:40:04Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x84	84	84	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		97.49425557165517	queries/s	SUCCESSFUL	1848	875285.5006493608	55731.9119998283	7006870.103999972	454817.4814999584	3361328.262499545	6149425.410059883	6924988.988537664	7004518.14177269	3486813795313	3755220088290	1753897270229	1671091.2700000005	97.49425557165517	22261.859740000546	97.49425557165517	1461740.0	213890.0	52006746612	10207770369		22.261055250000027	12095.29202027484	389.6446271894706	12484.93664746431	1537.3405123065534	31.885102145272814	1569.2256144518262	1510.905048370396	57.61001454757512	1568.515062917971	1477.6599521905298	45.97039978035178	1523.6303519708815	1515.181582601401	56.98624343399971	1572.1678260354008	1509.8568082866325	34.35673880474227	1544.2135470913747	1539.7242882801718	61.133596821060046	1600.857885101232	1483.1471734968927	43.584789548695085	1526.7319630455877	1521.476654742263	58.11774210777383	1579.594396850037	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T053744Z_155777/runs/duckdb_tpch/prefix_x84
2	2026-03-15T07:14:49Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x1	1	1	0	0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		5.604454661658804	queries/s	SUCCESSFUL	22	178392.85036360376	46507.531000315794	432977.02000018035	137222.0109999489	405630.89239988127	427483.0037801166	432427.618378174	432922.07983797963	5833750942	9063742495	20821551571	4078.67	5.604454661658804	4342.576017999818	5.604454661658804	3610.0	500.0	717461672	97194580		4.341799426999842	639.3430930584896	48.81737740173055	688.1604704602202	620.4321027119094	48.6899455153183	669.1220482272277	3.748683412901749	0.020959839232286424	3.7696432521340353	1.999942594164269	0.01636301332419946	2.0163056074884684	3.320890423232182	0.020256960653068236	3.34114738388525	2.4783779854665067	0.016658222327471103	2.495036207793978	2.321137018509605	0.018120209772244936	2.3392572282818502	2.424607774156315	0.016883143472820925	2.4414909176291357	2.617351138149527	0.018190497630166755	2.6355416357796937	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T071444Z_135660/runs/duckdb_tpch/prefix_x1
2	2026-03-15T07:14:53Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x7	7	7	0,1,2,3,4,5,6	0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		40.33770250258387	queries/s	SUCCESSFUL	154	173502.060071456	40625.315999932354	499941.1600001622	131094.41000005972	454066.36950015125	491200.39516998985	498632.3188991633	499810.2758900621	44259666379	66694392660	144997331428	29879.800000000003	40.33770250258387	4257.122893000087	40.33770250258387	26840.0	3230.0	4829379359	616471329		4.256227292000403	5181.7702076241385	1739.217331361503	6920.987538985642	5128.449524606197	1738.808176737313	6867.25770134351	8.389075135621685	0.06433014314158343	8.453405278763269	6.980092994686968	0.048484220678041375	7.02857721536501	7.472392106156107	0.05837895959192737	7.530771065748034	9.558418172223142	0.0743969644713631	9.632815136694505	6.99273388215449	0.05552525952835735	7.0482591416828475	6.770281509108612	0.05271458006876075	6.822996089177373	7.157689217989897	0.055324496709814736	7.213013714699711	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T071444Z_135660/runs/duckdb_tpch/prefix_x7
2	2026-03-15T07:14:58Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x14	14	14	0,1,2,3,4,5,6,7,8,9,10,11,12,13	0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		79.23893351918328	queries/s	SUCCESSFUL	308	176650.97073700945	40265.21500009039	524974.6219997178	131298.53600003116	485907.3331502031	520292.48878995987	524780.0450927726	524955.1643090233	91270132960	136136346320	290112205272	60936.43	79.23893351918328	4369.287660999817	79.23893351918328	55060.0	6280.0	9555874633	1245501910		4.368455710000035	9901.099884770025	3396.535297291994	13297.635182062018	4913.381869393727	1697.9991107962392	6611.380980189966	13.582566198705269	0.09735544938144666	13.679921648086715	11.219838302817166	0.07502852514040881	11.294866827957575	11.815302122735059	0.07676102739690986	11.892063150131968	4916.233903430945	1698.0497166282798	6614.283620059225	11.568455480664635	0.07690074532082124	11.645356225985456	11.564326816013054	0.0771103222066883	11.641437138219743	11.733623024416469	0.08331379802835338	11.816936822444822	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T071444Z_135660/runs/duckdb_tpch/prefix_x14
2	2026-03-15T07:15:02Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	prefix_x21	21	21	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True							1						QUERY_MIX	DUCKDB_TPCH	SF1		114.59857178737472	queries/s	SUCCESSFUL	462	183215.66322944607	41020.02599984189	597994.5550002413	132865.74199969438	537770.3905003272	570160.2674899141	587520.7553212573	596947.1750323422	146889206193	214588844103	436907376043	96019.62000000001	114.59857178737472	4577.322394000021	114.59857178737472	84870.0	11770.0	14061812964	1938039869		4.5765237929999785	9506.819253474718	3263.1621209434697	12769.981374418188	4690.459455477762	1632.6939577085818	6323.153413186345	16.991851098597383	0.13445935674009132	17.126310455337475	27.199719526120976	0.14772924961416303	27.34744877573514	15.983159196395272	0.11286744059625005	16.09602663699152	4710.042336513621	1629.7366653914207	6339.779001905042	15.005548183985143	0.1163082771404817	15.121856461125624	15.336942086579485	0.10286500878162314	15.43980709536111	15.80024139165725	0.11726851059468589	15.917509902251936	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/numa0_prefix_duckdb_tpch_sf1_single_thread_madracks-mnode5_20260315T071444Z_135660/runs/duckdb_tpch/prefix_x21
