experiment_prefix	base_result_prefix	workload_numa	noise_count	timestamp_utc	host	arch	backend	mode	execution_model	event_name	perf_scope	assignment_label	instance_count	selected_cpu_count	cores	numas	numa_binding_applied	working_set_mb_per_instance	total_working_set_mb	recordcount_per_instance	total_recordcount	operationcount_per_instance	total_operationcount	threads_per_instance	java_active_processor_count_per_instance	load_threads	fieldcount	fieldlength	approx_value_bytes_per_record	primary_operation	benchmark_name	benchmark_class	benchmark_time_s	benchmark_rate	benchmark_rate_unit	benchmark_verification	latency_operations	latency_average_us	latency_min_us	latency_max_us	latency_p50_us	latency_p95_us	latency_p99_us	latency_p99_9_us	latency_p99_99_us	summed_stall_cycles	summed_cycles	summed_instructions	summed_task_clock_ms	summed_instance_throughput_ops_per_sec	group_wall_clock_ms	aggregate_wall_throughput_ops_per_sec	ServerPerfUserTimeMs	ServerPerfKernelTimeMs	ServerPerfCacheRefs	ServerPerfCacheMisses	ServerPerfLLCHitRatio	df_duration_s	df_total_read_mib_s	df_total_write_mib_s	df_total_mib_s	df_cs0_read_mib_s	df_cs0_write_mib_s	df_cs0_total_mib_s	df_cs1_read_mib_s	df_cs1_write_mib_s	df_cs1_total_mib_s	df_cs2_read_mib_s	df_cs2_write_mib_s	df_cs2_total_mib_s	df_cs3_read_mib_s	df_cs3_write_mib_s	df_cs3_total_mib_s	df_cs4_read_mib_s	df_cs4_write_mib_s	df_cs4_total_mib_s	df_cs5_read_mib_s	df_cs5_write_mib_s	df_cs5_total_mib_s	df_cs6_read_mib_s	df_cs6_write_mib_s	df_cs6_total_mib_s	df_cs7_read_mib_s	df_cs7_write_mib_s	df_cs7_total_mib_s	df_cs8_read_mib_s	df_cs8_write_mib_s	df_cs8_total_mib_s	df_cs9_read_mib_s	df_cs9_write_mib_s	df_cs9_total_mib_s	df_cs10_read_mib_s	df_cs10_write_mib_s	df_cs10_total_mib_s	df_cs11_read_mib_s	df_cs11_write_mib_s	df_cs11_total_mib_s	status	perf_event	workload_file	result_dir	df_ccm0_read_mib_s	df_ccm0_write_mib_s	df_ccm0_total_mib_s	df_ccm1_read_mib_s	df_ccm1_write_mib_s	df_ccm1_total_mib_s	df_ccm2_read_mib_s	df_ccm2_write_mib_s	df_ccm2_total_mib_s	df_ccm3_read_mib_s	df_ccm3_write_mib_s	df_ccm3_total_mib_s	df_ccm4_read_mib_s	df_ccm4_write_mib_s	df_ccm4_total_mib_s	df_ccm5_read_mib_s	df_ccm5_write_mib_s	df_ccm5_total_mib_s	df_ccm6_read_mib_s	df_ccm6_write_mib_s	df_ccm6_total_mib_s	df_ccm7_read_mib_s	df_ccm7_write_mib_s	df_ccm7_total_mib_s	df_iom0_read_mib_s	df_iom0_write_mib_s	df_iom0_total_mib_s	df_iom1_read_mib_s	df_iom1_write_mib_s	df_iom1_total_mib_s	df_iom2_read_mib_s	df_iom2_write_mib_s	df_iom2_total_mib_s	df_iom3_read_mib_s	df_iom3_write_mib_s	df_iom3_total_mib_s
bw-ineq-io-dimm	llamacpp_smoke	0	33	2026-03-17T19:37:04Z	madracks-mnode5	amd	llamacpp	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-dimm_x33	1	1	0	0	True							1						QUERY_MIX	LLAMA_BENCH	Meta-Llama-3.1-8B-Instruct-Q4_K_M		0.3458772197983644	tokens/s	SUCCESSFUL	2	2891199.3700625002	1131224.385625	4651174.3545	2891199.3700625002	4475176.856056251	4615974.85481125	4647654.404531126	4650822.359503113	155653421777	169822330965	85205968109	75479.32	0.3458772197983644	75673.03439299997	0.3458772197983644	68110.0	7500.0	1568957224	1065750579		75.65965772999999	34595.3529526419	86.20847132271734	34681.56142396462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34595.3529526419	86.20847132271734	34681.56142396462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-dimm_llamacpp_smoke_numa0_x33_madracks-mnode5_20260317T193548Z_12424/runs/llamacpp/bw-ineq-io-dimm_x33																																				
bw-ineq-io-dimm	llamacpp_smoke	0	44	2026-03-17T19:40:34Z	madracks-mnode5	amd	llamacpp	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-dimm_x44	1	1	0	0	True							1						QUERY_MIX	LLAMA_BENCH	Meta-Llama-3.1-8B-Instruct-Q4_K_M		0.17532289378151708	tokens/s	SUCCESSFUL	2	5703761.661874999	2116452.2295	9291071.09425	5703761.661875	8932340.151012499	9219324.9056025	9283896.47538525	9290353.632363524	302743658259	316900368559	85327078299	140856.76	0.17532289378151708	141029.78530599995	0.17532289378151708	128639.99999999999	12270.0	1582192833	1078086645		141.01664895600004	34372.96649937723	62.83616641898713	34435.80266579622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34372.96649937723	62.83616641898713	34435.80266579622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-dimm_llamacpp_smoke_numa0_x44_madracks-mnode5_20260317T193812Z_13239/runs/llamacpp/bw-ineq-io-dimm_x44																																				
bw-ineq-io-dimm	llamacpp_smoke	0	55	2026-03-17T19:44:45Z	madracks-mnode5	amd	llamacpp	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-dimm_x55	1	1	0	0	True							1						QUERY_MIX	LLAMA_BENCH	Meta-Llama-3.1-8B-Instruct-Q4_K_M		0.15453976393106397	tokens/s	SUCCESSFUL	2	6470826.5016250005	2362837.24925	10578815.754	6470826.501625	10168016.8287625	10496655.9689525	10570599.775495252	10577994.156149525	339127530216	353284827296	85343762441	157027.42	0.15453976393106397	157235.69631299993	0.15453976393106397	144230.0	12880.0	1582833873	1081031889		157.229957335	34076.31352680929	63.3462897271897	34139.65981653648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34076.31352680929	63.3462897271897	34139.65981653648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-dimm_llamacpp_smoke_numa0_x55_madracks-mnode5_20260317T194208Z_14129/runs/llamacpp/bw-ineq-io-dimm_x55																																				
bw-ineq-io-dimm	llamacpp_smoke	0	66	2026-03-17T19:49:33Z	madracks-mnode5	amd	llamacpp	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-dimm_x66	1	1	0	0	True							1						QUERY_MIX	LLAMA_BENCH	Meta-Llama-3.1-8B-Instruct-Q4_K_M		0.14904824856844492	tokens/s	SUCCESSFUL	2	6709236.8384374995	2445284.7645	10973188.912375	6709236.8384374995	10546793.704981249	10887909.87089625	10964661.008227125	10972336.121960212	351496797752	365678086191	85392033804	162538.43	0.14904824856844492	162794.97196599992	0.14904824856844492	149320.0	13300.0	1589733677	1082005475		162.77488664399993	33817.495232884365	67.72850757228642	33885.22374045665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33817.495232884365	67.72850757228642	33885.22374045665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-dimm_llamacpp_smoke_numa0_x66_madracks-mnode5_20260317T194650Z_15083/runs/llamacpp/bw-ineq-io-dimm_x66																																				
bw-ineq-io-dimm	llamacpp_smoke	0	77	2026-03-17T19:55:14Z	madracks-mnode5	amd	llamacpp	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-dimm_x77	1	1	0	0	True							1						QUERY_MIX	LLAMA_BENCH	Meta-Llama-3.1-8B-Instruct-Q4_K_M		0.1409197821959136	tokens/s	SUCCESSFUL	2	7096235.776249999	2589195.70275	11603275.84975	7096235.77625	11152571.8424	11513135.04828	11594261.769603003	11602374.441735297	372002569213	386191811078	85413200695	171652.3	0.1409197821959136	171912.55817599996	0.1409197821959136	157880.0	13890.0	1592744606	1083882514		171.90631316400004	33644.76311680541	70.91617148343612	33715.67928828884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33644.76311680541	70.91617148343612	33715.67928828884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-dimm_llamacpp_smoke_numa0_x77_madracks-mnode5_20260317T195222Z_16137/runs/llamacpp/bw-ineq-io-dimm_x77																																				
bw-ineq-io-cxl	chiplet_duckdb_tpch_sf1_single_thread_q21	1	0	2026-03-17T17:47:39Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x0	1	1	0	1	True							1						Q21	DUCKDB_TPCH	SF1		1.9677788801892377	queries/s	SUCCESSFUL	1	508119.61900035385	508119.61900035385	508119.61900035385	508119.61900035385	508119.61900035385	508119.61900035385	508119.61900035385	508119.61900035385	1945769824	2735039834	4853727397	1417.57	1.9677788801892377	934.6527089946903	1.9677788801892377	1200.0	260.0	106704845	18063176		0.9340100620029261	0.03208558765896476	0.04064610086329141	0.07273168852225617																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_chiplet_duckdb_tpch_sf1_single_thread_q21_numa1_x0_madracks-mnode5_20260317T174738Z_703201/runs/duckdb_tpch/bw-ineq-io-cxl_x0																									0.0	0.0	0.0	0.0	0.0	0.0	0.03208558765896476	0.04064610086329141	0.07273168852225617	0.0	0.0	0.0
bw-ineq-io-cxl	chiplet_duckdb_tpch_sf1_single_thread_q21	1	11	2026-03-17T15:49:01Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x11	1	1	0	1	True							1						Q21	DUCKDB_TPCH	SF1		1.8645031270761936	queries/s	SUCCESSFUL	1	536248.530013836	536248.530013836	536248.530013836	536248.530013836	536248.530013836	536248.530013836	536248.530013836	536248.530013836	2286249254	3072379698	4834483603	1590.5	1.8645031270761936	986.6909710108303	1.8645031270761936	1180.0	450.0	106479208	18300602		0.9859889049985213	14947.477679457566	23.810107137948936	14971.287786595516																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_chiplet_duckdb_tpch_sf1_single_thread_q21_numa1_x11_madracks-mnode5_20260317T154900Z_659903/runs/duckdb_tpch/bw-ineq-io-cxl_x11	501.12166610310106	17.327184448509968	518.448850551611	3390.9004257597812	1.536295692713471	3392.4367214524946	2055.1604041105834	1.1611666775694773	2056.3215707881527	2056.752226325835	0.9449413228008354	2057.697167648636	2059.121234149195	0.8862577738971216	2060.0074919230924	770.8111076080635	0.40242800783021493	771.2135356158936	2059.3565873695875	0.7044501967555524	2060.061037566343	2054.2540280314183	0.8473830178722985	2055.1014110492906												
bw-ineq-io-cxl	chiplet_duckdb_tpch_sf1_single_thread_q21	1	22	2026-03-17T15:49:51Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x22	1	1	0	1	True							1						Q21	DUCKDB_TPCH	SF1		1.7253999629479388	queries/s	SUCCESSFUL	1	579501.3129973086	579501.3129973086	579501.3129973086	579501.3129973086	579501.3129973086	579501.3129973086	579501.3129973086	579501.3129973086	1844540036	2640010635	4875555313	1280.24	1.7253999629479388	1142.0940950047225	1.7253999629479388	1080.0	240.0	107831006	18872816		1.141412979006418	29795.928332331612	25.30598744783402	29821.234319779447																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_chiplet_duckdb_tpch_sf1_single_thread_q21_numa1_x22_madracks-mnode5_20260317T154950Z_660799/runs/duckdb_tpch/bw-ineq-io-cxl_x22	496.360117068221	11.87263063963727	508.23274770785827	4185.18569213486	1.6136112948384862	4186.799303429699	4189.127398662633	1.737081220600087	4190.864479883233	4179.594734335843	1.549603715307678	4181.144338051151	4175.975926529036	1.497681109021617	4177.473607638058	4201.211596544053	4.407753361023382	4205.619349905076	4184.513746233119	1.1916532245982125	4185.705399457716	4183.959120823851	1.4359728828072875	4185.395093706658												
bw-ineq-io-cxl	chiplet_duckdb_tpch_sf1_single_thread_q21	1	33	2026-03-17T15:50:52Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x33	1	1	0	1	True							1						Q21	DUCKDB_TPCH	SF1		1.7102151110820514	queries/s	SUCCESSFUL	1	584637.7050038427	584637.7050038427	584637.7050038427	584637.7050038427	584637.7050038427	584637.7050038427	584637.7050038427	584637.7050038427	2369726960	3147778105	4791123287	1516.66	1.7102151110820514	1212.6729540032102	1.7102151110820514	1250.0	310.0	106450826	19105191		1.2119769480050309	44304.62342528915	22.906244929831175	44327.52967021898																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_chiplet_duckdb_tpch_sf1_single_thread_q21_numa1_x33_madracks-mnode5_20260317T155050Z_662212/runs/duckdb_tpch/bw-ineq-io-cxl_x33	502.13711926039355	6.776743443393783	508.91386270378734	6264.99083798262	2.3157541318090726	6267.306592114429	6262.536946377264	1.8696149126524841	6264.406561289917	6250.810948265097	2.202343417107567	6253.013291682205	6262.268527589805	2.4987623632590155	6264.7672899530635	6255.925988046125	2.3923013282328243	6258.318289374358	6252.283650856293	2.5358776815250055	6254.819528537818	6253.669406911552	2.314847651851423	6255.984254563404												
bw-ineq-io-cxl	chiplet_duckdb_tpch_sf1_single_thread_q21	1	44	2026-03-17T15:52:08Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x44	1	1	0	1	True							1						Q21	DUCKDB_TPCH	SF1		1.340265835141884	queries/s	SUCCESSFUL	1	745993.9300024416	745993.9300024416	745993.9300024416	745993.9300024416	745993.9300024416	745993.9300024416	745993.9300024416	745993.9300024416	2691479887	3488950297	4901712844	1673.66	1.340265835141884	1405.9460220014444	1.340265835141884	1410.0	320.0	107720969	19663823		1.4051703970035305	54714.58493354939	32.094691745825465	54746.67962529522																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_chiplet_duckdb_tpch_sf1_single_thread_q21_numa1_x44_madracks-mnode5_20260317T155207Z_663364/runs/duckdb_tpch/bw-ineq-io-cxl_x44	451.2201944459494	11.48829024972207	462.7084846956715	7413.182529082983	2.3307824384566587	7415.513311521439	8239.524934575184	3.034447654688449	8242.559382229872	7376.464778584577	2.885809236790598	7379.350587821368	8343.00029457805	2.101309392941069	8345.101603970992	7353.006513182948	2.631316983586767	7355.6378301665345	8219.685376138337	4.8923410061626695	8224.5777171445	7318.500312961359	2.730394783477182	7321.230707744836												
bw-ineq-io-cxl	chiplet_duckdb_tpch_sf1_single_thread_q21	1	55	2026-03-17T15:53:53Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x55	1	1	0	1	True							1						Q21	DUCKDB_TPCH	SF1		1.1919307972733528	queries/s	SUCCESSFUL	1	838837.7329974901	838837.7329974901	838837.7329974901	838837.7329974901	838837.7329974901	838837.7329974901	838837.7329974901	838837.7329974901	3562922117	4375520141	4933075450	2083.16	1.1919307972733528	1598.182978996192	1.1919307972733528	1390.0	760.0	98177356	22256790		1.5973963630094659	54655.177036702094	24.6123089443492	54679.789345646444																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_chiplet_duckdb_tpch_sf1_single_thread_q21_numa1_x55_madracks-mnode5_20260317T155352Z_664488/runs/duckdb_tpch/bw-ineq-io-cxl_x55	408.5855842259956	0.555599241104564	409.1411834671002	7310.465574495783	3.6039251784762802	7314.069499674259	7394.561677041381	3.0052260168734044	7397.566903058254	7310.318813153022	3.3240049501335225	7313.642818103156	10255.28015603934	3.496977769367438	10258.777133808708	7289.062413798537	3.218700534447932	7292.2811143329845	7436.909870734831	4.502451535247817	7441.412322270079	7249.992947213208	2.9054237186982363	7252.898370931906												
bw-ineq-io-cxl	chiplet_duckdb_tpch_sf1_single_thread_q21	1	66	2026-03-17T15:55:54Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x66	1	1	0	1	True							1						Q21	DUCKDB_TPCH	SF1		1.0952570583082497	queries/s	SUCCESSFUL	1	912884.4010119792	912884.4010119792	912884.4010119792	912884.4010119792	912884.4010119792	912884.4010119792	912884.4010119792	912884.4010119792	4870028424	5717615433	5043512280	2634.03	1.0952570583082497	2062.0245519967284	1.0952570583082497	1980.0	740.0	99557387	23075961		2.061177347000921	53709.72607087773	25.14825909962472	53734.874329977356																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_chiplet_duckdb_tpch_sf1_single_thread_q21_numa1_x66_madracks-mnode5_20260317T155552Z_666044/runs/duckdb_tpch/bw-ineq-io-cxl_x66	375.52650892688644	0.8080169865135849	376.3345259134	7484.588234559241	3.174473009316372	7487.762707568557	7039.5074593839345	2.9505486331659805	7042.458008017101	7415.373615572715	3.6676574161908455	7419.041272988906	9552.62416186775	4.289297779656221	9556.913459647407	7308.550435667765	4.032267419303748	7312.582703087069	7266.30937629267	3.2049435439710603	7269.514319836641	7267.246278606768	3.0210543115069064	7270.267332918275												
bw-ineq-io-cxl	chiplet_duckdb_tpch_sf1_single_thread_q21	1	77	2026-03-17T15:58:10Z	madracks-mnode5	amd	duckdb_tpch	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x77	1	1	0	1	True							1						Q21	DUCKDB_TPCH	SF1		1.0788524332054363	queries/s	SUCCESSFUL	1	926748.6659955466	926748.6659955466	926748.6659955466	926748.6659955466	926748.6659955466	926748.6659955466	926748.6659955466	926748.6659955466	4853646766	5695732526	5027786384	2615.61	1.0788524332054363	2056.8362060002983	1.0788524332054363	1790.0	910.0	99135768	23098342		2.0559470919979503	52785.392887051836	32.22457154564866	52817.61745859749																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_chiplet_duckdb_tpch_sf1_single_thread_q21_numa1_x77_madracks-mnode5_20260317T155807Z_667700/runs/duckdb_tpch/bw-ineq-io-cxl_x77	350.9125226881692	0.6125047422919069	351.5250274304611	7230.289178333032	4.80702817885481	7235.096206511887	7054.285783293695	4.244724363240667	7058.530507656936	6986.493825509728	4.934059382435029	6991.427884892163	9409.618679837302	5.705805857843153	9415.324485695144	7276.871363344141	3.80149560197573	7280.672858946117	7238.536721529629	3.6430554212074138	7242.179776950837	7238.38481251614	4.475897997799947	7242.86071051394												
bw-ineq-io-cxl	llamacpp_smoke	1	0	2026-03-17T17:47:38Z	madracks-mnode5	amd	llamacpp	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x0	1	1	0	1	True							1						QUERY_MIX	LLAMA_BENCH	Meta-Llama-3.1-8B-Instruct-Q4_K_M		1.1844114102636703	tokens/s	SUCCESSFUL	2	844301.221125	402461.09525	1286141.347	844301.221125	1241957.3344125	1277304.5444825	1285257.6667482501	1286052.978974825	44311672113	58786925931	85214052435	26129.73	1.1844114102636703	26176.078618009342	1.1844114102636703	22880.0	3270.0	3230564418	371475614		26.17542753201269	0.04214679771207242	0.004085266367444032	0.04623206407951645																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_llamacpp_smoke_numa1_x0_madracks-mnode5_20260317T174712Z_703118/runs/llamacpp/bw-ineq-io-cxl_x0																									0.0	0.0	0.0	0.0	0.0	0.0	0.04214679771207242	0.004085266367444032	0.04623206407951645	0.0	0.0	0.0
bw-ineq-io-cxl	llamacpp_smoke	1	11	2026-03-17T15:48:53Z	madracks-mnode5	amd	llamacpp	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x11	1	1	0	1	True							1						QUERY_MIX	LLAMA_BENCH	Meta-Llama-3.1-8B-Instruct-Q4_K_M		1.12702043302161	tokens/s	SUCCESSFUL	2	887295.35925	416248.1785	1358342.54	887295.35925	1311237.821925	1348921.596385	1357400.4456385002	1358248.33056385	46575977471	61015931578	85174255688	27118.96	1.12702043302161	27161.060346013983	1.12702043302161	23670.0	3460.0	3246520658	369773962		27.160518499003956	2298.3670987113173	75.62625429569472	2373.993353007012																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_llamacpp_smoke_numa1_x11_madracks-mnode5_20260317T154825Z_659677/runs/llamacpp/bw-ineq-io-cxl_x11	2298.3670987113173	75.62625429569472	2373.993353007012																																	
bw-ineq-io-cxl	llamacpp_smoke	1	22	2026-03-17T15:49:38Z	madracks-mnode5	amd	llamacpp	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x22	1	1	0	1	True							1						QUERY_MIX	LLAMA_BENCH	Meta-Llama-3.1-8B-Instruct-Q4_K_M		1.0882015532442695	tokens/s	SUCCESSFUL	2	918947.411	425287.903125	1412606.918875	918947.4110000001	1363240.9680875	1402733.7287175	1411619.5998592502	1412508.1869734249	48384234536	62828600890	85164800262	27924.67	1.0882015532442695	27968.606779002585	1.0882015532442695	24350.0	3600.0	3247801275	367736346		27.96806868200656	2169.645682686468	24.95498333917162	2194.6006660256394																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_llamacpp_smoke_numa1_x22_madracks-mnode5_20260317T154910Z_660642/runs/llamacpp/bw-ineq-io-cxl_x22	2169.645682686468	24.95498333917162	2194.6006660256394																																	
bw-ineq-io-cxl	llamacpp_smoke	1	33	2026-03-17T15:50:34Z	madracks-mnode5	amd	llamacpp	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x33	1	1	0	1	True							1						QUERY_MIX	LLAMA_BENCH	Meta-Llama-3.1-8B-Instruct-Q4_K_M		1.0144012073782556	tokens/s	SUCCESSFUL	2	985803.2430624999	441948.68525	1529657.800875	985803.2430625	1475272.34509375	1518780.7097187499	1528570.0917593753	1529549.0299634375	51430016495	65831925206	85168420370	29259.69	1.0144012073782556	29308.339205992525	1.0144012073782556	25710.0	3570.0	3255767302	366769079		29.307811680002487	2086.9806137755427	19.91265191729104	2106.8932656928337																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_llamacpp_smoke_numa1_x33_madracks-mnode5_20260317T155005Z_661718/runs/llamacpp/bw-ineq-io-cxl_x33	2086.9806137755427	19.91265191729104	2106.8932656928337																																	
bw-ineq-io-cxl	llamacpp_smoke	1	44	2026-03-17T15:51:46Z	madracks-mnode5	amd	llamacpp	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x44	1	1	0	1	True							1						QUERY_MIX	LLAMA_BENCH	Meta-Llama-3.1-8B-Instruct-Q4_K_M		0.771238016057714	tokens/s	SUCCESSFUL	2	1296616.5816249999	580216.347125	2013016.816125	1296616.581625	1941376.7926750001	1998688.811435	2011584.015656	2012873.5360781	68062111181	82419102174	85182403086	36632.0	0.771238016057714	36679.50417799875	0.771238016057714	32750.0	3910.0	3239113172	383586890		36.67890941198857	1703.4947700042776	5.776220774066319	1709.270990778344																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_llamacpp_smoke_numa1_x44_madracks-mnode5_20260317T155110Z_663098/runs/llamacpp/bw-ineq-io-cxl_x44	1703.4947700042776	5.776220774066319	1709.270990778344																																	
bw-ineq-io-cxl	llamacpp_smoke	1	55	2026-03-17T15:53:28Z	madracks-mnode5	amd	llamacpp	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x55	1	1	0	1	True							1						QUERY_MIX	LLAMA_BENCH	Meta-Llama-3.1-8B-Instruct-Q4_K_M		0.4398747315667028	tokens/s	SUCCESSFUL	2	2273374.5046875	1026785.03575	3519963.973625	2273374.5046875	3395305.02673125	3495032.1842462495	3517470.794687125	3519714.6557312123	117420573628	131660314204	85247572919	58519.09	0.4398747315667028	58593.87270901061	0.4398747315667028	53750.0	4800.0	1741264202	1031933638		58.59324045300309	1089.8497802307497	1.8954039829424203	1091.7451842136923																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_llamacpp_smoke_numa1_x55_madracks-mnode5_20260317T155229Z_664152/runs/llamacpp/bw-ineq-io-cxl_x55	1089.8497802307497	1.8954039829424203	1091.7451842136923																																	
bw-ineq-io-cxl	llamacpp_smoke	1	66	2026-03-17T15:55:23Z	madracks-mnode5	amd	llamacpp	analytic	per_instance_external	NO_RETIRED_INST_CYCLES	user	bw-ineq-io-cxl_x66	1	1	0	1	True							1						QUERY_MIX	LLAMA_BENCH	Meta-Llama-3.1-8B-Instruct-Q4_K_M		0.39473708091795096	tokens/s	SUCCESSFUL	2	2533331.8006875	1107638.5465	3959025.054875	2533331.8006875003	3816455.7294562496	3930511.18979125	3956173.668366626	3958739.916224162	130384243200	144573752515	85225955328	64259.48	0.39473708091795096	64342.23889900022	0.39473708091795096	59170.0	5130.0	1583926870	1061113033		64.34160067199264	997.9924368763661	3.0467965446015897	1001.0392334209677																																					ok	cpu/event=0xc0,cmask=1,inv=1/		/home/seunghyun/ycsb/results/bw-ineq-io-cxl_llamacpp_smoke_numa1_x66_madracks-mnode5_20260317T155419Z_665317/runs/llamacpp/bw-ineq-io-cxl_x66	997.9924368763661	3.0467965446015897	1001.0392334209677																																	
